# --------------------------------------------------------------------------------------------------------
# Contents:
# Properties of the horizons of different soil profiles of the Dutch Soil Map.
#
# Source:
# Download "Bodemkaart 1:50.000" at https://bodemdata.nl/basiskaarten. This file is a modified version of the table "soilhorizon" within "BRO-SGM-DownloadBodemkaart-V2024-01_1.gpkg"
#
# Date:
# 2025-08-05
# --------------------------------------------------------------------------------------------------------
normalsoilprofile_id,layernumber,faohorizonnotation,ztop,zbottom,staringseriesblock,organicmattercontent,organicmattercontent10p,organicmattercontent90p,acidity,acidity10p,acidity90p,cnratio,peattype,calciccontent,fedith,loamcontent,loamcontent10p,loamcontent90p,lutitecontent,lutitecontent10p,lutitecontent90p,sandmedian,sandmedian10p,sandmedian90p,siltcontent,density
9024010,2,Bhe,0.25,0.4,202,2.2,0.8,5,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.576
9024010,3,BCe,0.4,0.6,202,1,0.4,2,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.633
9024010,4,Cg,0.6,1.2,201,0.3,0.1,1,4.7,4,5,25,,0,0.3,9,6,20,3,2,4,160,130,200,6,1.672
9034010,1,Ah,0,0.15,102,4.2,2,6,3.5,3.2,4.2,23,,0,0.1,11,6,16,3,2,4,160,130,200,8,1.422
9034010,2,Eu,0.15,0.25,201,1.5,0.4,3,3.5,3.2,4.2,23,,0,0.1,9,6,16,2,1,4,160,130,200,7,1.612
9034010,3,Bhe,0.25,0.4,201,2.9,0.8,5,4.1,3.6,4.6,27,,0,0.2,9,6,16,2,1,4,160,130,200,7,1.548
9034010,4,BCe,0.4,0.6,201,1,0.4,2,4.4,3.6,4.8,27,,0,0.2,9,6,16,3,2,4,160,130,200,6,1.637
9034010,5,Cg,0.6,1.2,201,0.3,0.1,1,4.6,4,5,27,,0,0.3,8,6,20,3,2,4,160,130,200,5,1.673
4015,1,Ap,0,0.25,103,2,1,3,7.4,7,7.8,10,,4,0.4,30,20,50,7,5,8,80,75,100,23,1.23
4015,2,Bhe,0.25,0.4,202,2.2,0.8,5,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.576
4015,3,BCe,0.4,0.6,202,1,0.4,2,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.633
4015,4,Cg,0.6,1.2,201,0.3,0.1,1,4.7,4.5,5,25,,0,0.3,9,6,20,3,2,4,160,130,200,6,1.672
9014020,1,Ap,0,0.25,102,5,2,8,4.8,4.2,5.2,17,,0,0.2,11,6,16,3,2,4,170,150,200,8,1.391
9014020,2,Bhe,0.25,0.35,201,2.4,0.8,5,4.5,4,5,25,,0,0.2,9,6,16,2,1,4,170,150,200,7,1.568
9014020,3,BCe,0.35,0.55,201,1,0.4,2,4.5,4,5,25,,0,0.2,9,6,16,2,1,4,170,140,200,7,1.634
9014020,4,Cg1,0.55,0.9,201,0.3,0.1,1,4.7,4,5,25,,0,0.3,9,6,16,2,1,4,170,140,200,7,1.669
9014020,5,Cg2,0.9,1.2,205,0.3,0.1,1,4.7,4,5,25,,0,0.3,7,4,12,2,1,4,250,200,500,5,1.576
9024020,1,Ah,0,0.08,102,5.6,2,10,3.4,3.2,4.2,23,,0,0.1,11,6,16,3,2,4,180,150,200,8,1.366
9024020,2,Eu,0.08,0.15,201,1.5,0.4,3,3.4,3.2,4.2,23,,0,0.1,9,6,16,2,1,4,180,150,200,7,1.604
9024020,3,Bhe,0.15,0.3,201,2.5,0.8,5,4.2,3.6,5,27,,0,0.2,9,6,16,2,1,4,180,150,200,7,1.558
9024020,4,BCe,0.3,0.55,201,1,0.4,2,4.3,3.8,5,27,,0,0.2,9,6,16,2,1,4,170,140,200,7,1.634
9024020,5,Cg1,0.55,0.9,201,0.3,0.1,1,4.7,4,5,27,,0,0.3,9,6,16,2,1,4,170,140,200,7,1.669
9024020,6,Cg2,0.9,1.2,205,0.3,0.1,1,4.7,4,5,27,,0,0.3,7,4,12,2,1,4,250,200,500,5,1.576
4030,1,Ap,0,0.2,102,5.7,2,10,4.8,4.2,5.2,17,,0,0.3,12,6,16,3,2,8,170,150,200,9,1.365
4030,2,Bhe,0.2,0.4,202,2.2,0.8,5,4.4,4.2,5,25,,0,0.3,12,6,16,3,2,8,170,150,200,9,1.572
4030,3,BCe,0.4,0.55,202,0.8,0.4,2,4.4,4.2,5,25,,0,0.3,12,6,25,3,2,8,170,150,200,9,1.638
4030,4,Cg,0.55,0.9,202,0.3,0.1,1,4.4,4.2,5,25,,0,0.4,14,6,25,4,2,8,170,150,200,10,1.658
4030,5,Cg,0.9,1.2,206,0.2,0.1,0.5,4.2,4,4.8,25,,0,0.4,36,30,50,16,10,25,170,150,200,20,1.567
4031,1,Ap,0,0.2,102,5.7,2,10,4.8,4.2,5.2,17,,0,0.3,12,6,16,3,2,8,170,150,200,9,1.365
4031,2,Bhe,0.2,0.4,202,2.2,0.8,5,4.4,4.2,5,25,,0,0.3,12,6,16,3,2,8,170,150,200,9,1.572
4031,3,BC,0.4,0.5,202,0.8,0.4,2,4.4,4.2,5,25,,0,0.3,12,6,16,3,2,8,170,150,200,9,1.638
4031,4,Cg,0.5,1,202,0.3,0.1,1,4.6,4.2,5,25,,0,0.4,15,6,30,3,2,8,150,130,200,12,1.655
4031,5,Cg,1,1.2,214,0.3,0.1,2,4.7,4.2,5,25,,0,0.4,55,45,90,15,8,30,130,100,150,40,1.559
4040,1,Ap,0,0.2,108,8,3,12,5.4,4.5,6.5,14,,0,0.4,35,25,50,13,8,35,155,130,180,22,1.213
4040,2,Cg,0.2,0.35,209,3,1,6,5.4,4.5,7,14,,0,0.4,40,25,50,18,8,35,155,130,180,22,1.403
4040,3,Ahb,0.35,0.45,202,7,2,12,5,4.2,6,18,,0,0.2,14,6,25,4,2,8,155,130,180,10,1.378
4040,4,Bheb,0.45,0.7,201,0.8,0.3,3,5,4.2,5.5,25,,0,0.2,8,4,25,3,2,6,160,130,180,5,1.648
4040,5,Cu,0.7,1.2,201,0.3,0.1,1,5,4.2,5.5,25,,0,0.2,8,4,25,2,2,4,160,130,180,6,1.673
4041,1,Ap,0,0.2,108,8,3,12,5.4,4.5,6.5,14,,0,0.4,35,25,50,13,8,35,155,130,180,22,1.213
4041,2,Cg,0.2,0.35,209,3,1,6,5.4,4.5,7,14,,0,0.4,40,25,50,18,8,35,155,130,180,22,1.403
4041,3,Ahb,0.35,0.45,202,7,2,12,5,4.2,6,18,,0,0.3,14,6,25,4,2,8,155,130,180,10,1.378
4041,4,Bheb,0.45,0.7,201,0.8,0.3,3,5,4.2,5.5,25,,0,0.3,8,4,25,3,2,6,160,130,180,5,1.648
4041,5,Cg,0.7,1,201,0.3,0.1,1,5,4.2,5.5,25,,0,0.3,8,4,25,2,2,4,160,130,180,6,1.673
4041,6,Cg,1,1.2,206,0.3,0.1,1,5,4.2,5.5,25,,0,0.3,35,30,50,15,10,25,170,150,200,20,1.559
4045,1,Ap,0,0.2,108,8,3,12,7.2,6.5,7.5,14,,3,0.4,35,25,50,13,8,35,155,130,180,22,1.213
4045,2,Cg,0.2,0.35,209,3,1,6,7.2,6.5,7.5,14,,3,0.4,40,25,50,18,8,35,155,130,180,22,1.403
16061,3,Cwg,0.2,0.4,211,1.8,0.5,3,7,6,7.5,14,,2.3,1.1,71,40,90,28,25,35,145,120,170,43,1.367
16061,4,Cg1,0.4,0.95,213,1.8,0.5,3,6,5.5,6.5,14,,0.2,1.1,95,90,100,56,25,70,100,90,150,39,1.187
16061,5,Cu,0.95,1.2,217,65,45,80,5,4.6,5.4,20,zeggeveen,0,1.5,95,90,100,56,25,70,100,90,150,39,0.46
16070,1,Ap1,0,0.08,111,6,2,8,6.7,6,7.5,9,,0.8,1,95,85,100,40,35,45,90,70,130,55,1.152
16070,2,Apg,0.08,0.2,111,3,2,4,6.7,6,7.5,9,,1.1,1,95,85,100,40,35,45,90,70,130,55,1.25
16070,3,Cwg,0.2,0.45,212,2,0.5,3,7,6,7.5,14,,2,1.1,95,85,100,45,35,50,90,70,130,50,1.246
16070,4,Cg1,0.45,1.2,213,1.8,0.5,3,6,5.5,6.5,18,,0.2,1.1,95,90,100,56,25,70,100,90,150,39,1.187
90116080,1,Ap,0,0.25,108,2,1,4,7.1,6.5,7.5,9,,1.7,1.1,27,20,45,13,8,18,170,150,240,14,1.481
90116080,2,Cw,0.25,0.7,209,0.8,0.5,3,7.1,6.5,7.5,14,,2,1.5,30,20,45,15,8,18,170,150,240,15,1.515
90116080,3,Cg,0.7,1.2,210,0.6,0.5,3,7.1,6.5,7.5,18,,3,1.5,55,20,70,23,8,35,150,130,200,32,1.458
90216080,1,Ap,0,0.25,108,4,2,6,6.9,6.5,7.5,9,,1.7,1.1,27,20,45,13,8,18,170,150,240,14,1.404
90216080,2,Cw,0.25,0.6,209,1,0.5,3,7.1,6.5,7.5,14,,2,1.5,30,20,45,16,8,18,170,150,240,14,1.496
90216080,3,Cg,0.6,1.2,210,0.6,0.5,3,7.1,6.5,7.5,18,,3,1.5,55,20,70,23,8,35,150,130,200,32,1.458
90116090,1,Ap,0,0.25,109,3,1,4,7.1,6.5,7.5,9,,1.6,1.1,60,40,75,23,18,35,150,130,180,37,1.365
90116090,2,Cwg,0.25,0.5,210,0.8,0.5,4,7.1,6.5,7.5,14,,3,1.5,60,40,75,23,18,35,150,130,180,37,1.446
90116090,3,Cg1,0.5,0.9,211,0.6,0.3,2,7.1,6.5,7.5,14,,3,1.5,65,40,75,29,18,35,150,130,180,36,1.409
90116090,4,Cg2,0.9,1.2,209,0.4,0.3,2,7.3,6.5,7.5,18,,7,0.9,34,25,75,16,8,35,150,130,180,18,1.537
90216090,1,Ap1,0,0.1,109,5,2,8,6.9,6.5,7.5,9,,1.6,1.1,60,40,75,23,18,35,150,130,180,37,1.291
90216090,2,Ap2,0.1,0.25,109,3,1,5,6.9,6.5,7.5,9,,1.6,1.1,60,40,75,23,18,35,150,130,180,37,1.365
90216090,3,Cwg,0.25,0.5,210,1.5,0.5,4,7.1,6.5,7.5,14,,3,1.5,60,40,75,23,18,35,150,130,180,37,1.416
90216090,4,Cg1,0.5,0.9,211,0.6,0.3,2,7.1,6.5,7.5,14,,3,1.5,65,40,75,29,18,35,150,130,180,36,1.409
90216090,5,Cg2,0.9,1.2,209,0.4,0.3,2,7.3,6.5,7.5,18,,7,0.9,34,25,75,16,8,35,150,130,180,18,1.537
16110,1,Ap1,0,0.1,109,6,2,8,5.1,5,6,9,,0.1,1.5,55,30,75,18,12,35,170,150,240,37,1.28
16110,2,Ap2,0.1,0.2,109,4,2,6,5.1,5,6,9,,0.1,1.5,55,30,75,18,12,35,170,150,240,37,1.365
16110,3,Cwg,0.2,0.6,210,1.1,1,4,5.1,5,6,14,,0.1,4.5,57,30,75,20,12,35,170,150,240,37,1.456
16110,4,Cg,0.6,1.2,201,0.5,0.2,2,5.3,5,6,22,,0.1,0.4,8,4,12,2,2,4,190,160,240,6,1.646
16111,1,Ap1,0,0.1,109,6,2,8,5.1,5,6,9,,0.1,1.5,55,30,75,18,12,35,170,150,240,37,1.28
16111,2,Ap2,0.1,0.2,109,4,2,6,5.1,5,6,9,,0.1,1.5,55,30,75,18,12,35,170,150,240,37,1.365
16111,3,Cwg,0.2,0.6,210,1.5,1,4,5.1,5,6,14,,0.1,4.5,57,30,75,18,12,35,170,150,240,39,1.457
16111,4,Cg,0.6,1.2,201,0.5,0.2,2,5.3,5,6,22,,0.1,0.4,8,4,12,2,2,4,280,200,400,6,1.52
16120,1,Apg1,0,0.1,109,6,2,8,5,4.8,5.5,9,,0,3.5,55,30,70,20,8,25,150,130,180,35,1.268
16120,2,Apg2,0.1,0.2,109,4,2,6,5,4.8,5.5,9,,0.1,3.5,55,30,70,20,8,25,150,130,180,35,1.351
16120,3,Cwg,0.2,0.6,209,0.8,0.5,4,5.2,5,6,14,,0.1,5.5,45,30,70,15,8,25,150,130,180,30,1.515
16120,4,Cg,0.6,1.2,202,0.5,0.2,2,4.8,4.5,5.5,22,,0.1,0.4,12,8,20,4,2,6,160,130,180,8,1.655
16121,1,Apg1,0,0.1,109,6,2,8,5,4.8,5.5,9,,0.1,3.5,55,30,70,23,12,25,150,130,180,32,1.249
16121,2,Apg2,0.1,0.2,109,4,2,6,5,4.8,5.5,9,,0.1,3.5,55,30,70,23,12,25,150,130,180,32,1.329
16121,3,Cwg,0.2,0.45,210,1.5,0.5,4,5.2,5,6,14,,0.1,5.5,55,30,70,23,12,25,150,130,180,32,1.416
16121,4,Cg,0.45,1.2,210,1.5,0.5,4,5.2,5,6,18,,0.1,1.5,45,30,70,18,12,25,150,130,180,27,1.457
16140,1,Apg1,0,0.1,109,6,2,8,4.8,4.6,5.5,9,,0.1,1.5,45,30,70,18,12,35,150,130,180,27,1.28
16140,2,Apg2,0.1,0.2,109,3,2,6,4.8,4.6,5.5,9,,0.1,1.5,45,30,70,18,12,35,150,130,180,27,1.403
16140,3,Cwg,0.2,0.6,210,1.1,0.5,4,4.6,4.5,5.5,14,,0.1,4.5,45,30,70,18,12,35,150,130,180,27,1.473
16140,4,Bheb,0.6,0.9,201,1.8,0.5,4,4.6,4.5,5.5,22,,0,0.4,9,6,16,3,2,6,160,130,180,6,1.598
16140,5,Cu,0.9,1.2,201,0.3,0.2,2,4.8,4.5,5.5,22,,0,0.3,9,6,16,3,2,6,160,130,180,6,1.672
16130,1,Apg1,0,0.1,110,6,2,8,5.6,5,7,9,,0.1,2,75,50,90,28,15,35,120,100,150,47,1.218
16130,2,Apg2,0.1,0.2,110,4,2,6,5.6,5,7,9,,0.1,2,75,50,90,28,15,35,120,100,150,47,1.295
16130,3,Cwg,0.2,0.5,211,0.9,0.5,4,5.6,5.4,7,14,,0.1,2.4,85,50,90,32,15,40,120,100,150,53,1.37
16130,4,Cg1,0.5,1,213,1.8,0.5,3,6,5.5,6.5,14,,0.2,2.4,95,90,100,56,25,70,100,90,150,39,1.187
16130,5,Cg2,1,1.2,210,0.6,0.5,3,6.3,6,7.5,18,,0.3,1.6,44,30,70,22,10,35,135,90,150,22,1.466
16150,1,Apg,0,0.25,110,5,2,8,5.3,5,6,9,,0.1,1.8,75,50,90,30,18,35,140,100,150,45,1.246
16150,2,Cwg,0.25,0.55,211,1.1,0.5,3,5.6,5,6,14,,0.1,2.2,85,50,90,34,18,40,140,100,150,51,1.347
16150,3,Cwg,0.55,1.2,212,0.6,0.5,3,5.6,5,6,18,,0.1,2.2,95,50,100,43,25,60,110,80,150,52,1.306
16160,1,Ap1,0,0.08,111,6,2,10,5.5,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.152
16160,2,Apg,0.08,0.15,111,3,2,8,5.5,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.25
16160,3,Cwg,0.15,0.3,212,1.6,1,5,5.5,5,6,14,,0.1,2.4,90,60,100,45,35,60,140,110,170,45,1.257
16160,4,Cg1,0.3,0.8,213,1.6,1,5,5.5,5,6,18,,0.1,2.4,95,60,100,52,35,60,140,110,170,43,1.215
16160,5,Cg2,0.8,1.2,211,0.6,0.3,2,5.5,5,6,18,,4,1.6,54,40,80,27,15,40,140,110,170,27,1.425
16170,1,Apg1,0,0.08,111,6,2,10,5.3,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.152
16170,2,Apg2,0.08,0.15,111,4,2,8,5.3,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.22
16170,3,Cwg,0.15,0.85,212,1.3,1,5,5.5,5,6,14,,0.1,2.4,95,80,100,45,35,60,100,80,130,50,1.266
16170,4,Cu,0.85,1.2,201,0.5,0.2,2,5,4.7,5.5,20,,0.1,0.4,9,6,16,3,2,6,160,130,180,6,1.662
16171,1,Apg1,0,0.08,111,6,2,10,5.3,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.152
16171,2,Apg2,0.08,0.15,111,4,2,8,5.3,5,6,9,,0.1,2,85,60,95,40,35,50,140,110,170,45,1.22
16171,3,Cwg,0.15,0.7,212,2,1,5,5.5,5,6,14,,0.1,2.4,95,80,100,45,35,60,100,80,130,50,1.246
16171,4,Cw,0.7,1.05,217,55,35,70,4.8,4.7,5.5,20,zeggeveen,0,2.4,95,80,100,45,35,60,100,80,130,50,0.5
16171,5,Cu,1.05,1.2,201,0.5,0.2,2,4.8,4.7,5.5,20,,0,0.4,9,6,16,3,2,6,160,130,180,6,1.662
16180,1,Ap,0,0.2,111,4,2,8,5.5,5,6,9,,0.1,3,88,80,95,40,35,50,160,140,200,48,1.22
16180,2,Cwg,0.2,0.9,212,1.3,1,5,5.5,4.8,6,14,,0.1,3.4,88,80,95,45,35,60,140,140,200,43,1.266
16180,3,Cg,0.9,1.2,211,0.8,0.5,3,5.5,4.8,6,20,,0.1,3.4,56,40,80,28,20,40,150,140,200,28,1.405
16190,1,Apg1,0,0.08,112,9,3,15,5.3,5,6,9,,0.1,2,93,85,100,50,40,60,90,70,120,43,0.992
16190,2,Apg2,0.08,0.15,112,7,3,10,5.3,5,6,9,,0.1,2,93,85,100,50,40,60,90,70,120,43,1.066
16190,3,Cwg,0.15,0.5,213,3,1,7,5.5,5,6,14,,0.1,2.4,97,85,100,55,40,70,90,70,120,42,1.163
16190,4,Cg,0.5,1.2,213,1.8,1,7,6,5,6.2,20,,0.1,2.4,97,85,100,55,40,70,90,70,120,42,1.192
16200,1,Apg1,0,0.08,112,9,3,15,5.3,5,6,9,,0.1,2,95,85,100,55,40,60,90,70,120,40,0.972
16200,2,Apg2,0.08,0.15,112,7,3,10,5.3,5,6,9,,0.1,2,95,85,100,55,40,60,90,70,120,40,1.044
16200,3,Cwg,0.15,0.9,213,3,1,7,5.8,5,6,14,,0.1,2.4,99,85,100,60,40,70,90,70,120,39,1.137
16200,4,Cu,0.9,1.2,217,65,45,80,5,4.6,5.4,20,zeggeveen,0,1.8,95,90,100,56,25,70,100,90,150,39,0.46
16201,1,Apg1,0,0.08,112,9,3,15,5.3,5,6,9,,0.1,2.7,95,85,100,55,40,60,90,70,120,40,0.972
16201,2,Apg2,0.08,0.15,112,7,3,10,5.3,5,6,9,,0.1,2.7,95,85,100,55,40,60,90,70,120,40,1.044
16201,3,Cwg,0.15,0.5,213,3,1,7,5.8,5,6,14,,0.1,3.3,99,85,100,60,40,70,90,70,120,39,1.137
16201,4,Ahb,0.5,0.7,218,35,30,50,5,4.6,5.4,20,zeggeveen,0.1,1.8,95,90,100,56,25,70,100,90,150,39,0.5
16201,5,Cu,0.7,1.2,213,3,1,7,5.8,5,6,20,,0.1,2,99,85,100,60,40,70,90,70,120,39,1.137
90116210,1,Ap,0,0.25,108,2.5,1,4,5.5,5,6.5,9,,0.1,1.3,35,25,55,15,8,18,170,150,210,20,1.445
90116210,2,Cw,0.25,0.45,209,1,0.5,3,5.5,5,6.5,14,,0.1,1.5,35,25,55,15,8,18,170,150,210,20,1.504
90116210,3,Cg,0.45,1.2,210,0.7,0.5,3,5.5,5,6.5,18,,0.1,1.5,42,25,55,18,8,25,170,150,210,24,1.494
90216210,1,Ap,0,0.25,108,4,2,6,5.2,5,6.5,9,,0.1,1.3,35,25,55,15,8,18,170,150,210,20,1.388
90216210,2,Cw,0.25,0.45,209,1,0.5,3,5.5,5,6.5,14,,0.1,1.5,35,25,55,15,8,18,170,150,210,20,1.504
90216210,3,Cg,0.45,1.2,210,0.7,0.5,3,5.5,5,6.5,18,,0.1,1.5,42,25,55,18,8,25,170,150,210,24,1.494
90116220,1,Ap,0,0.25,109,3,1,4,5.3,5,6.5,9,,0.1,1.3,58,40,80,24,18,35,130,110,170,34,1.358
90116220,2,Cw,0.25,0.6,210,1.5,0.5,3,5.3,5,6.5,14,,0.1,1.5,58,40,80,24,18,35,130,110,170,34,1.408
90116220,3,Cg,0.6,1.2,211,0.7,0.5,3,5.3,5,6.5,18,,0.2,1.5,58,40,80,29,18,35,130,110,170,29,1.403
90216220,1,Ap1,0,0.1,109,5,1,7,5.3,5,6.5,9,,0.1,1.3,58,40,80,24,18,35,130,110,170,34,1.284
90216220,2,Ap2,0.1,0.25,109,3,1,5,5.3,5,6.5,9,,0.1,1.3,58,40,80,24,18,35,130,110,170,34,1.358
90216220,3,Cw,0.25,0.5,210,1.5,0.5,3,5.3,5,6.5,14,,0.1,1.5,58,40,80,24,18,35,130,110,170,34,1.408
90216220,4,Cg,0.5,1.2,211,0.7,0.5,3,5.3,5,6.5,18,,0.2,1.5,58,40,80,29,18,35,130,110,170,29,1.403
90116230,1,Ap,0,0.25,108,3,1,4,7.3,7,7.8,9,,1.3,1.6,39,25,50,15,8,18,165,140,200,24,1.427
90116230,2,Bw,0.25,0.6,209,1.5,1,3,7.4,7,7.8,12,,5,1.7,37,25,50,13,8,18,165,140,200,24,1.5
90116230,3,Cg1,0.6,0.9,208,0.6,0.4,3,7.4,7,7.8,14,,5,1.7,30,25,50,9,8,18,165,140,200,21,1.586
90116230,4,Cg2,0.9,1.2,202,0.6,0.4,3,7.4,7,7.8,18,,4,1.4,11,6,20,4,2,18,180,140,200,7,1.644
15090,5,Cu,1.1,1.2,210,0.8,0.5,3,7.3,6.8,7.8,20,,8,0.9,55,40,95,22,15,45,80,70,100,33,1.454
15100,1,Apg,0,0.25,209,3,2,5,7,6.8,7.5,11,,1.8,1.3,50,30,70,17,12,25,80,70,100,33,1.411
15100,2,Cwg,0.25,0.4,209,1,0.5,2,7.3,7,7.8,14,,5,1.6,50,30,70,17,12,25,80,70,100,33,1.487
15100,3,Cg,0.4,0.6,211,1,0.5,2,7.3,7,7.8,18,,4,1.6,65,40,80,28,12,35,80,70,100,37,1.396
15100,4,Cw,0.6,0.75,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,80,60,95,45,35,60,80,70,100,35,0.4
15100,5,Cu,0.75,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.8,80,60,95,45,35,60,80,70,100,35,0.35
15101,1,Apg,0,0.25,109,3,2,5,7,6.8,7.5,11,,4,1.3,50,40,80,23,12,35,70,60,100,27,1.365
15101,2,Cwg,0.25,0.5,211,1,0.5,2,7.3,7,7.8,14,,3,1.6,65,40,80,30,12,35,80,70,100,35,1.381
15101,3,Cw,0.5,0.65,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.4
15101,4,Cu,0.65,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.35
15110,1,Apg,0,0.2,110,6,2,7,7,6.8,7.5,11,,1.8,1.3,70,50,95,33,25,45,80,70,100,37,1.19
15110,2,Cwg,0.2,0.55,211,1,0.5,2,7.3,7,7.8,14,,3,1.6,70,50,95,33,25,45,80,70,100,37,1.358
15110,3,Cw,0.55,0.65,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.4
15110,4,Cu,0.65,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.35
15111,1,Apg,0,0.2,111,8,2,12,5,4.5,6,11,,0.1,1.3,80,60,95,40,35,50,80,70,100,40,1.074
15111,2,Cwg,0.2,0.55,212,1.5,0.5,2,5,4.5,6,14,,0.1,1.6,80,60,95,43,35,50,80,70,100,37,1.273
15111,3,Cw,0.55,0.7,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.4
15111,4,Cu,0.7,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.6,80,60,95,40,35,60,80,70,100,40,0.35
15120,1,Apg,0,0.15,109,10,5,15,5.3,5,6.5,11,,0.1,1.3,60,40,80,23,12,35,80,70,100,37,1.061
15120,2,Cwg,0.15,0.4,210,3,1,5,5.5,5,6.5,14,,0.1,1.6,60,40,80,23,12,35,80,70,100,37,1.365
15120,3,Cg,0.4,0.6,211,1.2,0.5,5,5.5,5,6.5,18,,0.1,1.6,70,40,80,30,12,35,80,70,100,40,1.373
15120,4,Cw,0.6,0.8,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,85,60,95,40,12,55,80,70,100,45,0.4
15120,5,Cu,0.8,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.8,85,60,95,40,12,55,80,70,100,45,0.35
15130,1,Ahg,0,0.08,111,12,5,20,5.1,4.8,6,11,,0.1,1.3,95,85,100,40,35,60,70,60,100,55,0.906
15130,2,ACg,0.08,0.2,111,7,2,10,5.1,4.8,6,14,,0.1,1.3,95,85,100,40,35,60,70,60,100,55,1.113
15130,3,Cwg,0.2,0.5,212,3,1,5,5.1,4.8,6,18,,0.1,1.6,95,85,100,45,35,60,70,60,100,50,1.219
15130,4,Cw,0.5,0.7,217,45,30,60,4.6,4,5,18,zeggeveen,0,1.6,95,60,100,40,35,60,80,70,100,55,0.4
15130,5,Cu,0.7,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.8,95,60,100,40,35,60,80,70,100,55,0.35
15131,1,Ahg,0,0.08,111,12,5,20,5.1,4.8,6,11,,0.1,1.3,95,85,100,45,35,60,70,60,100,50,0.89
15131,2,ACg,0.08,0.2,112,7,2,10,3.6,3.2,5,14,,0,1.8,95,85,100,55,35,60,70,60,100,40,1.044
15131,3,Cwg,0.2,0.5,213,3,1,5,3.4,3.2,5,18,,0,2,95,85,100,65,35,70,70,60,100,30,1.112
15131,4,Cw,0.5,0.7,217,45,30,60,4.6,4,5,18,zeggeveen,0,2,95,60,100,40,35,60,80,70,100,55,0.4
15131,5,Cu,0.7,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,2,95,60,100,40,35,60,80,70,100,55,0.35
15132,1,Ahg,0,0.08,111,12,5,20,5.1,4.8,6,11,,0.1,1.3,95,85,100,40,35,60,70,60,100,55,0.906
15132,2,ACg,0.08,0.2,111,7,2,10,4.8,4.4,6,14,,0,1.8,95,85,100,45,35,60,70,60,100,50,1.089
15132,3,Cwg,0.2,0.5,213,3,1,5,4.8,4.4,6,18,,0,2,95,85,100,50,35,60,70,60,100,45,1.191
15132,4,Cw,0.5,0.7,217,45,30,60,4.6,4,5,18,zeggeveen,0,2,95,60,100,40,35,60,80,70,100,55,0.4
15132,5,Cu,0.7,1.1,217,85,60,90,4.6,4,5,20,zeggeveen,0,2,95,60,100,40,35,60,80,70,100,55,0.35
15132,6,Cu,1.1,1.2,202,0.6,0.1,2,4.7,4,5,24,,0,0.3,12,8,20,4,2,6,160,130,180,8,1.65
15140,1,Ah,0,0.1,107,7,5,15,7.1,6.8,7.5,11,,5,1,40,20,70,17,8,25,80,70,100,23,1.24
15140,2,Cg,0.1,0.5,209,2,1,7,7.5,7,7.8,14,,7,1.4,40,20,70,17,8,25,80,70,100,23,1.447
15140,3,Cri,0.5,1.1,209,2,1,7,7.8,7.5,8,14,,7,1.4,30,20,70,12,8,25,80,70,100,18,1.49
15140,4,Cu,1.1,1.2,202,0.5,0.2,4,7.4,7,7.8,20,,6,1.4,12,5,20,5,3,10,100,80,130,7,1.52
15160,1,Ahg,0,0.15,110,10,5,12,7.1,6.8,7.5,11,,4,1,90,60,100,34,25,40,90,70,120,56,1.014
15160,2,Cg,0.15,0.5,211,4,1,8,7.4,7,7.8,14,,6,1.4,90,60,100,34,25,40,90,70,120,56,1.256
15160,3,Cri1,0.5,0.9,211,4,1,8,7.4,7,7.8,14,,8,1.4,85,60,100,30,25,40,90,70,120,55,1.282
15160,4,Cri2,0.9,1.2,210,4,1,8,7.4,7,7.8,20,,8,1.4,60,40,100,22,15,40,90,70,120,38,1.336
15170,1,Ahg,0,0.1,111,9,5,15,5,4.8,5.8,11,,0.1,1.6,90,60,100,35,30,50,90,70,120,55,1.054
